# Generated from mozillazg/phrase-pinyin-data cee0ed6e6e4898580cafd2bd5e3723e20b214aa0; MIT.
# Tone removal, ü -> v, 2–8 Han characters, deduplicated; weight 1 (no frequency data).
yao wang	夭亡	1
yao jiao	夭矫	1
hang ge	夯歌	1
shi zhi jiao bi	失之交臂	1
shi ti	失体	1
shi dan	失单	1
shi he	失和	1
shi xue lv	失学率	1
shi zhang mao shi	失张冒势	1
shi zhang shi zhi	失张失志	1
shi zhang shi zhi	失张失致	1
shi dang	失当	1
shi jing dao guai	失惊倒怪	1
shi jing da guai	失惊打怪	1
shi ju	失据	1
shi shi luo shi	失时落势	1
shi zhao	失着	1
shi jin	失禁	1
shi jing luo cai	失精落彩	1
shi yue	失约	1
shi er fu de	失而复得	1
shi jie	失节	1
shi luo gan	失落感	1
shi yu	失语	1
shi yu zheng	失语症	1
shi zhu jiao bi	失诸交臂	1
shi zhen	失贞	1
shi bai wei cheng gong zhi mu	失败为成功之母	1
shi dao gua zhu	失道寡助	1
shi zhong	失重	1
shi feng	失风	1
shi ma sai weng	失马塞翁	1
shi hun sang dan	失魂丧胆	1
shi hun sang po	失魂丧魄	1
shi hun luo po	失魂落魄	1
tou yi wu er	头一无二	1
tou shang an tou	头上安头	1
tou shang mo xia	头上末下	1
tou shang zhuo tou	头上著头	1
tou ren	头人	1
tou fu	头伏	1
tou kuai ji lian	头会箕敛	1
tou kuai ji fu	头会箕赋	1
tou chu tou mo	头出头没	1
tou qian	头前	1
tou gong	头功	1
tou ming	头名	1
tou xing	头型	1
tou tou er	头头儿	1
tou tou shi dao	头头是道	1
tou tou nao nao	头头脑脑	1
tou tao	头套	1
tou jia	头家	1
tou wei	头尾	1
tou pa	头帕	1
tou nian	头年	1
tou zuo	头座	1
tou cai	头彩	1
tou hun mu yun	头昏目晕	1
tou hun mu xuan	头昏目眩	1
tou hun yan yun	头昏眼晕	1
tou hun yan an	头昏眼暗	1
tou hun yan hua	头昏眼花	1
tou hun nao xuan	头昏脑眩	1
tou hun nao zhang	头昏脑胀	1
tou hun nao men	头昏脑闷	1
tou yun mu xuan	头晕目眩	1
tou yun yan hua	头晕眼花	1
tou wan	头晚	1
tou shao zi ling	头梢自领	1
tou mo bei an	头没杯案	1
tou you	头油	1
tou jiao e lan	头焦额烂	1
tou pai	头牌	1
tou zhuang hua xu	头状花序	1
tou ban che	头班车	1
tou sheng	头生	1
tou teng nao re	头疼脑热	1
tou yang sao gen	头痒搔跟	1
tou tong nao re	头痛脑热	1
tou tong e re	头痛额热	1
tou xuan	头癣	1
tou gai	头盖	1
tou gai gu	头盖骨	1
tou xuan mu hun	头眩目昏	1
tou po xue chu	头破血出	1
tou po xue lin	头破血淋	1
tou shao zi ling	头稍自领	1
tou tong chi huo	头童齿豁	1
tou deng	头等	1
tou chou	头筹	1
tou sheng	头绳	1
tou zhao	头罩	1
tou yang	头羊	1
tou tai	头胎	1
tou lian	头脸	1
tou shi	头虱	1
tou jiao	头角	1
tou jiao zheng rong	头角峥嵘	1
tou zu dao zhi	头足倒置	1
tou zu yi chu	头足异处	1
tou zu yi suo	头足异所	1
tou lu	头路	1
tou li	头里	1
tou zhong jiao qing	头重脚轻	1
tou qian	头钱	1
tou tuo	头陀	1
tou yan	头雁	1
tou mian	头面	1
tou mian ren wu	头面人物	1
tou jing	头颈	1
tou e	头额	1
tou ma	头马	1
tou gao tou di	头高头低	1
yi wei ping di	夷为平地	1
yi ran zi ruo	夷然自若	1
kua kou	夸口	1
kua zui	夸嘴	1
kua duo dou mi	夸多斗靡	1
kua da qi ci	夸大其词	1
kua da qi ci	夸大其辞	1
kua kua qi tan	夸夸其谈	1
kua kua er tan	夸夸而谈	1
kua qiang dao hui	夸强道会	1
kua hai kou	夸海口	1
kua fu zhui ri	夸父追日	1
kua fu zhu ri	夸父逐日	1
kua te	夸特	1
kua shi	夸示	1
kua yao	夸耀	1
kua tuo	夸脱	1
kua dan	夸诞	1
kua shuo	夸说	1
kua zan	夸赞	1
kua shi	夸饰	1
jia qi jia ba	夹七夹八	1
jia ke shan	夹克衫	1
jia jian	夹剪	1
jia qiang	夹墙	1
jia ceng bo li	夹层玻璃	1
jia zhi	夹峙	1
jia dai	夹带	1
jia xin	夹心	1
jia pi	夹批	1
jia chi	夹持	1
jia gong	夹攻	1
jia ban	夹板	1
jia ban yi tuo zi	夹板医驼子	1
jia ban qi	夹板气	1
jia qiang dai gun	夹枪带棍	1
jia qiang dai bang	夹枪带棒	1
jia gun	夹棍	1
jia zhu	夹注	1
jia sheng	夹生	1
jia sheng fan	夹生饭	1
jia zhu tao	夹竹桃	1
jia jin	夹紧	1
jia yi	夹衣	1
jia ao	夹袄	1
jia dai ren wu	夹袋人物	1
jia bei	夹被	1
jia ku	夹裤	1
jia jiao	夹角	1
jia dao	夹道	1
jia qian	夹钳	1
jia xian	夹馅	1
duo ren suo hao	夺人所好	1
duo qi tan jing	夺其谈经	1
duo zhan	夺占	1
duo bei	夺杯	1
duo tai huan gu	夺胎换骨	1
yan yan	奄奄	1
yan hu	奄忽	1
yan ran	奄然	1
qi li	奇丽	1
qi shi	奇事	1
qi wei	奇伟	1
ji ou	奇偶	1
qi guang yi cai	奇光异彩	1
qi yuan	奇冤	1
ji han shu	奇函数	1
qi gong	奇功	1
qi xun	奇勋	1
qi feng	奇峰	1
qi jue	奇崛	1
qi qiao	奇巧	1
qi xing yi zhuang	奇形异状	1
qi xing guai zhuang	奇形怪状	1
qi zhi	奇志	1
qi xiang tian kai	奇想天开	1
qi cai yi neng	奇才异能	1
qi ji	奇技	1
qi ji yin qiao	奇技淫巧	1
qi wen	奇文	1
qi wen gong shang	奇文共赏	1
qi wen gui ju	奇文瑰句	1
qi jing	奇景	1
qi an	奇案	1
qi zhen	奇珍	1
qi zhen yi bao	奇珍异宝	1
qi zhen yi wan	奇珍异玩	1
qi huo	奇祸	1
qi li gu guai	奇离古怪	1
qi xiu	奇秀	1
qi jue	奇绝	1
qi yuan	奇缘	1
qi que	奇缺	1
qi chi da ru	奇耻大辱	1
qi hua yi hui	奇花异卉	1
qi hua yi cao	奇花异草	1
qi pa	奇葩	1
qi pa yi hui	奇葩异卉	1
qi xi	奇袭	1
qi zhuang yi fu	奇装异服	1
qi ji	奇计	1
qi gui	奇诡	1
qi tan	奇谈	1
qi tan guai lun	奇谈怪论	1
qi mou	奇谋	1
qi jue	奇谲	1
qi huo ke ju	奇货可居	1
qi qu	奇趣	1
qi men	奇门	1
qi men dun jia	奇门遁甲	1
qi wen	奇闻	1
ji ling	奇零	1
feng wei gui nie	奉为圭臬	1
feng wei kai mo	奉为楷模	1
feng wei zhi bao	奉为至宝	1
feng ling	奉令	1
feng ling cheng jiao	奉令承教	1
feng gong bu e	奉公不阿	1
feng gong zheng ji	奉公正己	1
feng zhao	奉召	1
feng tou shu cuan	奉头鼠窜	1
feng yang ren feng	奉扬仁风	1
feng jie	奉节	1
feng ruo shen ming	奉若神明	1
feng xing gu shi	奉行故事	1
feng diao	奉调	1
feng huan	奉还	1
fen bu gu ming	奋不顾命	1
fen yong dang xian	奋勇当先	1
fen fa	奋发	1
fen fa xiang shang	奋发向上	1
fen fa tu qiang	奋发图强	1
fen fa you wei	奋发有为	1
fen fa chuo li	奋发踔厉	1
fen fa dao li	奋发蹈厉	1
fen bi	奋臂	1
fen qi zhi zhui	奋起直追	1
fen shen bu gu	奋身不顾	1
kui ning	奎宁	1
zou yue	奏乐	1
zou zhe	奏折	1
zou ming qu	奏鸣曲	1
qi ka	契卡	1
qi you	契友	1
qi he jin lan	契合金兰	1
qi ju	契据	1
qi chuan qiu jian	契船求剑	1
qi ruo jin lan	契若金兰	1
ben sang	奔丧	1
ben lao	奔劳	1
ben ming	奔命	1
ben tou	奔头	1
ben tou er	奔头儿	1
ben mang	奔忙	1
ben xie	奔泻	1
ben liu	奔流	1
ben yong	奔涌	1
ben tu	奔突	1
ben cuan	奔窜	1
ben xi	奔袭	1
ben zou zhi you	奔走之友	1
ben zou hu hao	奔走呼号	1
ben zou ru shi	奔走如市	1
ben zou xiang gao	奔走相告	1
ben zou zuan ying	奔走钻营	1
ben yi jue chen	奔轶绝尘	1
ben tao	奔逃	1
ben zhu	奔逐	1
ben yi jue chen	奔逸绝尘	1
ben ma	奔马	1
ben shi	奔驶	1
jiang you fa lie	奖优罚劣	1
jiang qin fa lan	奖勤罚懒	1
jiang ye	奖掖	1
jiang fa fen ming	奖罚分明	1
tao zhong ren	套中人	1
tao kou gong	套口供	1
tao tou shan	套头衫	1
tao qu	套曲	1
tao fu	套服	1
tao piao	套票	1
tao zhong	套种	1
tao jian	套简	1
tao hong	套红	1
tao jie	套结	1
tao yu	套语	1
tao che	套车	1
tao jian	套间	1
xi luo	奚落	1
dian ji shi	奠基石	1
dian du	奠都	1
she chi lang fei	奢侈浪费	1
she xiang	奢想	1
she mi	奢糜	1
she tan	奢谈	1
she mi	奢靡	1
ao yi	奥义	1
ao lan	奥兰	1
ao bo	奥博	1
ao di li ren	奥地利人	1
ao di li di guo	奥地利帝国	1
ao miao wu qiong	奥妙无穷	1
ao yuan	奥援	1
ao yuan you ling	奥援有灵	1
ao si ka jiang	奥斯卡奖	1
ao si lu	奥斯陆	1
ao zhi	奥旨	1
ao lin pi ke yun dong hui	奥林匹克运动会	1
nv zhong zhang fu	女中丈夫	1
nv zhong yao shun	女中尧舜	1
nv zhong hao jie	女中豪杰	1
nv ren qi	女人气	1
nv ling	女伶	1
nv yong ren	女佣人	1
nv shi	女侍	1
nv er qiang	女儿墙	1
nv gong zi	女公子	1
nv ce suo	女厕所	1
nv shi	女史	1
nv qiang	女墙	1
nv da bu zhong liu	女大不中留	1
nv da shi ba bian	女大十八变	1
nv da dang jia	女大当嫁	1
nv da nan liu	女大难留	1
nv da xu jia	女大须嫁	1
nv nu	女奴	1
nv yao	女妖	1
nv wa bu tian	女娲补天	1
nv jia	女家	1
nv bin	女宾	1
nv jiang	女将	1
nv di	女弟	1
nv ban nan zhuang	女扮男装	1
nv zhao dai	女招待	1
nv quan	女权	1
nv xiao	女校	1
nv xiao zhang	女校长	1
nv qi	女气	1
nv liu	女流	1
nv jian	女监	1
nv xiang	女相	1
nv zhen	女真	1
nv juan	女眷	1
nv guan jia	女管家	1
nv gong	女红	1
nv zhi nan geng	女织男耕	1
nv neng ren	女能人	1
nv ku	女裤	1
nv jue	女角	1
nv mao lang cai	女貌郎才	1
nv zhen	女贞	1
nv che	女车	1
nv li nv qi	女里女气	1
nv zhang dang jia	女长当嫁	1
nv zhang xu jia	女长须嫁	1
nu pu	奴仆	1
nu hua	奴化	1
nu jia	奴家	1
nu li zhu	奴隶主	1
nu li zhu yi	奴隶主义	1
nu li she hui	奴隶社会	1
nu yan mei gu	奴颜媚骨	1
nai tang	奶糖	1
nai yang	奶羊	1
jian fu	奸夫	1
jian e	奸恶	1
jian xie	奸邪	1
hao yi hui er	好一会儿	1
hao yi zhen	好一阵	1
hao dan fei su	好丹非素	1
hao wei shi duan	好为事端	1
hao wei ren shi	好为人师	1
hao le chuang ba wang le tong	好了疮疤忘了痛	1
hao shi zhi tu	好事之徒	1
hao shi duo qian	好事多悭	1
hao shi duo mo	好事多磨	1
hao shi tian qian	好事天悭	1
hao shi zhe	好事者	1
hao ren zhu yi	好人主义	1
hao ren jia	好人家	1
hao yi wu lao	好佚恶劳	1
hao er	好儿	1
hao zhao tou	好兆头	1
hao yong dou hen	好勇斗狠	1
hao gu	好古	1
hao chi hao he	好吃好喝	1
hao chi lan zuo	好吃懒做	1
hao chui niu	好吹牛	1
hao shan le shi	好善乐施	1
hao shan ji e	好善嫉恶	1
hao shan wu e	好善恶恶	1
hao sheng hao qi	好声好气	1
hao chu fei	好处费	1
hao da xi gong	好大喜功	1
hao tian er	好天儿	1
hao tian liang ye	好天良夜	1
hao tou	好头	1
hao qi shang yi	好奇尚异	1
hao nv bu chuan jia shi yi	好女不穿嫁时衣	1
hao hao er	好好儿	1
hao hao xian sheng	好好先生	1
hao xue bu juan	好学不倦	1
hao jia huo	好家伙	1
hao shang	好尚	1
hao de hen	好得很	1
hao xin zuo le lv gan fei	好心做了驴肝肺	1
hao xin hao yi	好心好意	1
hao wu	好恶	1
hao e bu tong	好恶不同	1
hao re	好惹	1
hao dong	好懂	1
hao zhan	好战	1
hao zhan fen zi	好战分子	1
hao dai gao mao	好戴高帽	1
hao zheng yi xia	好整以暇	1
hao dou	好斗	1
hao jing	好景	1
hao jing bu chang	好景不常	1
hao jing bu chang	好景不长	1
hao wang jiao	好望角	1
hao lai hao qu	好来好去	1
hao ji le	好极了	1
hao yang er de	好样儿的	1
hao meng bu chang	好梦不长	1
hao meng nan yuan	好梦难圆	1
hao meng nan cheng	好梦难成	1
hao mo hao yang	好模好样	1
hao qi	好气	1
hao han bu chi yan qian kui	好汉不吃眼前亏	1
hao wan er	好玩儿	1
hao sheng zhi de	好生之德	1
hao li hao san	好离好散	1
hao guan xian shi	好管闲事	1
hao rou wan chuang	好肉剜疮	1
hao sheng	好胜	1
hao lian	好脸	1
hao zi wei zhi	好自为之	1
hao se zhi tu	好色之徒	1
hao xing xiao hui	好行小惠	1
hao xing xiao hui	好行小慧	1
hao yan	好言	1
hao yan hao yu	好言好语	1
hao yu si zhu	好语似珠	1
hao yu ru zhu	好语如珠	1
hao shuo dai shuo	好说歹说	1
hao shuo hua	好说话	1
hao du shu	好读书	1
hao mou shan duan	好谋善断	1
hao lai	好赖	1
hao zou	好走	1
hao shen shou	好身手	1
hao bian	好辩	1
hao yi wu lao	好逸恶劳	1
hao jiu tan bei	好酒贪杯	1
hao wen	好问	1
hao wen jue yi	好问决疑	1
hao wen ze yu	好问则裕	1
hao wen	好闻	1
hao qi zhe duo	好骑者堕	1
hao gao wu yuan	好高务远	1
hao gao wu yuan	好高骛远	1
hao gao wu yuan	好高鹜远	1
ru bu sheng yi	如不胜衣	1
ru sang kao bi	如丧考妣	1
ru lin da di	如临大敌	1
ru zhi nai he	如之奈何	1
ru xiong ru di	如兄如弟	1
ru qi	如其	1
ru qie ru cuo	如切如磋	1
ru qian suo shu	如前所述	1
ru zuo chun feng	如坐春风	1
ru duo wu li wu zhong	如堕五里雾中	1
ru duo yan hai	如堕烟海	1
ru duo yan wu	如堕烟雾	1
ru lv ping di	如履平地	1
ru lv bo bing	如履薄冰	1
ru shan ya luan	如山压卵	1
ru ying si xiang	如应斯响	1
ru di	如弟	1
ru shi di jie	如拾地芥	1
ru chi zuo quan	如持左券	1
ru zhen luo ye	如振落叶	1
ru cao zuo quan	如操左券	1
ru shu	如数	1
ru shu jia zhen	如数家珍	1
ru wu qi shi	如无其事	1
ru ri fang zhong	如日方中	1
ru you suo shi	如有所失	1
ru lai fo	如来佛	1
ru meng chu jue	如梦初觉	1
ru ci shuo lai	如此说来	1
ru shui tou shi	如水投石	1
ru tang wo xue	如汤沃雪	1
ru tang po xue	如汤泼雪	1
ru tang jiao xue	如汤浇雪	1
ru tang guan xue	如汤灌雪	1
ru fa pao zhi	如法泡制	1
ru fa pao zhi	如法炮制	1
ru qi cao jie	如泣草芥	1
ru huo liao yuan	如火燎原	1
ru niu fu zhong	如牛负重	1
ru lang si hu	如狼似虎	1
ru lang mu yang	如狼牧羊	1
ru chi si zui	如痴似醉	1
ru deng chun tai	如登春台	1
ru shi tou shui	如石投水	1
ru jiao si qi	如胶似漆	1
ru bi shi zhi	如臂使指	1
ru mang ci bei	如芒刺背	1
ru mang zai bei	如芒在背	1
ru hua si yue	如花似月	1
ru hua si duo	如花似朵	1
ru hua si yu	如花似玉	1
ru hua si jin	如花似锦	1
ru hu de yi	如虎得翼	1
ru yi mu shan	如蚁慕膻	1
ru yi fu shan	如蚁附膻	1
ru ying zhu chou	如蝇逐臭	1
ru jian fei gan	如见肺肝	1
ru jie dao xuan	如解倒悬	1
ru xu	如许	1
ru dao tang huo	如蹈汤火	1
ru shi zhong fu	如释重负	1
ru zhui hua sha	如锥画沙	1
ru feng guo er	如风过耳	1
ru ji si ke	如饥似渴	1
ru yin ti hu	如饮醍醐	1
ru yu si shui	如鱼似水	1
ru niao shou san	如鸟兽散	1
ru long si hu	如龙似虎	1
fei pin	妃嫔	1
wang wei	妄为	1
wang jia	妄加	1
wang cheng	妄称	1
wang zi zun da	妄自尊大	1
wang zi fei bo	妄自菲薄	1
wang yu	妄语	1
wang shuo	妄说	1
zhuang mo zuo yang	妆模作样	1
zhuang long zuo ya	妆聋做哑	1
fu chan	妇产	1
fu nv bing	妇女病	1
fu nv jie	妇女节	1
fu nv yun dong	妇女运动	1
fu gu bo xi	妇姑勃溪	1
fu gu bo xi	妇姑勃谿	1
fu ying	妇婴	1
fu ru jie zhi	妇孺皆知	1
fu di	妇弟	1
fu dao ren jia	妇道人家	1
yan li	妍丽	1
yan chi hao e	妍蚩好恶	1
du neng hai xian	妒能害贤	1
du xian ji neng	妒贤嫉能	1
du xian ji neng	妒贤疾能	1
yao bu sheng de	妖不胜德	1
yao nv	妖女	1
yao shu	妖术	1
yao you ren xing	妖由人兴	1
yao feng	妖风	1
jin zi	妗子	1
miao bu ke yan	妙不可言	1
miao ju	妙句	1
miao chu	妙处	1
miao chu bu chuan	妙处不传	1
miao shou ou de	妙手偶得	1
miao shou kong kong	妙手空空	1
miao zhao	妙着	1
miao yan yao dao	妙言要道	1
miao lun	妙论	1
miao yu	妙语	1
miao yu jing ren	妙语惊人	1
miao yu jie fan	妙语解烦	1
miao yu jie yi	妙语解颐	1
miao yu lian zhu	妙语连珠	1
miao qu	妙趣	1
miao qu heng sheng	妙趣横生	1
miao ling nv zi	妙龄女子	1
niu er	妞儿	1
niu zi	妞子	1
tuo tie	妥帖	1
tuo shou tie er	妥首帖耳	1
fang shi	妨事	1
fang gong hai neng	妨功害能	1
zhou li	妯娌	1
qi er lao xiao	妻儿老小	1
qi er lao shao	妻儿老少	1
qi nu	妻孥	1
qi shi	妻室	1
qi xiao	妻小	1
qi di	妻弟	1
qi mei zi he	妻梅子鹤	1
qi li zi san	妻离子散	1
qi jiu	妻舅	1
qi rong fu gui	妻荣夫贵	1
zi fu	姊夫	1
shi chuang	始创	1
shi fa zhan	始发站	1
shi yuan bu ji ci	始愿不及此	1
shi zhong bu xie	始终不懈	1
shi zhong bu yi	始终不易	1
shi zhong bu yu	始终不渝	1
shi zhong ruo yi	始终若一	1
gu fu	姑夫	1
gu niang jia	姑娘家	1
gu ye shen ren	姑射神人	1
gu xi	姑洗	1
gu zhi wu lun	姑置勿论	1
gu su	姑苏	1
xing qiu	姓仇	1
xing ren	姓任	1
xing guan	姓冠	1
xing gan	姓干	1
xing xie	姓解	1
wei yi	委以	1
wei ren zhuang	委任状	1
wei jue bu xia	委决不下	1
wei pei	委培	1
wei wei tuo tuo	委委佗佗	1
wei shi	委实	1
wei qu	委曲	1
wei qu cheng quan	委曲成全	1
wei qu qiu quan	委曲求全	1
wei suo	委琐	1
wei zui	委罪	1
wei zui yu ren	委罪于人	1
wei rou hu xi	委肉虎蹊	1
wei yi	委蛇	1
wei shen	委身	1
wei guo yu ren	委过于人	1
wei zhong tou jian	委重投艰	1
wei mi	委靡	1
wei mi bu zhen	委靡不振	1
wei dun	委顿	1
shan shan lai chi	姗姗来迟	1
pin fu	姘夫	1
pin tou	姘头	1
jiang tang	姜汤	1
jiao li	姣丽	1
jiao hao	姣好	1
jiao mei	姣美	1
yi lao lao	姨姥姥	1
yi fu	姨父	1
kua rong xiu tai	姱容修态	1
cha zi yan hong	姹紫嫣红	1
yin qin	姻亲	1
zi yi wang wei	姿意妄为	1
wei xin sao di	威信扫地	1
wei he	威吓	1
wei wang su zhu	威望素著	1
wei wu bu qu	威武不屈	1
wei xie xing	威胁性	1
wei po	威迫	1
wei po li you	威迫利诱	1
wei zhong ling xing	威重令行	1
wei feng ba mian	威风八面	1
wei feng lin lin	威风凛凛	1
wei feng sao di	威风扫地	1
wei feng xiang lin	威风祥麟	1
wa wa qin	娃娃亲	1
jiao hao	娇好	1
jiao rao	娇娆	1
jiao zong	娇纵	1
ping ting e nuo	娉婷婀娜	1
ping ting niao nuo	娉婷袅娜	1
wei wei bu juan	娓娓不倦	1
niang qin	娘亲	1
niang men er	娘们儿	1
juan hao jing xiu	娟好静秀	1
yu le ting	娱乐厅	1
yu le chang	娱乐场	1
yu le cheng	娱乐城	1
yu le pin dao	娱乐频道	1
yu qi nong zi	娱妻弄子	1
qu xi fu er	娶媳妇儿	1
e nuo duo zi	婀娜多姿	1
wan quan	婉劝	1
wan xie	婉谢	1
hun sang	婚丧	1
hun sang xi qing	婚丧喜庆	1
hun su	婚俗	1
hun jia	婚假	1
hun wai yun	婚外孕	1
hun yu	婚育	1
hun ling	婚龄	1
bi zuo fu ren	婢作夫人	1
bi nv	婢女	1
chan yuan	婵媛	1
shen er	婶儿	1
mei he	媒合	1
mei gu	媚骨	1
xi fu er	媳妇儿	1
gou he	媾合	1
gou he	媾和	1
sao fu ren	嫂夫人	1
sao ni shu yuan	嫂溺叔援	1
ji e ru chou	嫉恶如仇	1
ji e ruo chou	嫉恶若仇	1
ji xian du neng	嫉贤妒能	1
ji xian du neng	嫉闲妒能	1
xian hao dao e	嫌好道恶	1
xian hao dao qian	嫌好道歉	1
xian hao dao dai	嫌好道歹	1
xian wu	嫌恶	1
xian fan	嫌烦	1
xian yi fan	嫌疑犯	1
xian chang dao duan	嫌长道短	1
pin fei	嫔妃	1
piao su	嫖宿	1
man zi	嫚子	1
li bu xu wei	嫠不恤纬	1
di qin	嫡亲	1
di chuan	嫡传	1
di zi	嫡子	1
di sun	嫡孙	1
di xi	嫡系	1
di zhang zi	嫡长子	1
yan ran yi xiao	嫣然一笑	1
yan hong	嫣红	1
yan hong cha zi	嫣红姹紫	1
nen ruo	嫩弱	1
nen zhi	嫩枝	1
nen hua	嫩滑	1
nen bai	嫩白	1
nen hong	嫩红	1
nen lv	嫩绿	1
ying jian mai qiao	嬴奸买俏	1
shuang qi ruo zi	孀妻弱子	1
zi wei fu yin	子为父隐	1
zi ju	子句	1
zi ye	子叶	1
zi nang	子囊	1
zi nv yu bo	子女玉帛	1
zi zi sun sun	子子孙孙	1
zi xiao fu ci	子孝父慈	1
zi di bing	子弟兵	1
zi mu dan	子母弹	1
zi chu	子畜	1
zi xu wu you	子虚乌有	1
kong xi bu nuan	孔席不暖	1
kong xi bu shi	孔席不适	1
kong si zhou qing	孔思周情	1
kong qing zhou si	孔情周思	1
kong jiao	孔教	1
kong wu you li	孔武有力	1
kong que shi	孔雀石	1
kong que lv	孔雀绿	1
kong que wu	孔雀舞	1
kong que lan	孔雀蓝	1
yun tu	孕吐	1
zi tie	字帖	1
zi tie er	字帖儿	1
zi ju	字据	1
zi zhen ju zhuo	字斟句酌	1
zi mu	字模	1
zi zheng qiang yuan	字正腔圆	1
zi yan er	字眼儿	1
zi diao	字调	1
zi shun wen cong	字顺文从	1
cun shi	存世	1
cun wang an wei	存亡安危	1
cun wang wei bu	存亡未卜	1
cun wang jue xu	存亡绝续	1
cun wang ji jue	存亡继绝	1
cun wang xu jue	存亡续绝	1
cun di	存底	1
cun xin bu liang	存心不良	1
cun qi	存期	1
cun cha	存查	1
cun kuan dan	存款单	1
cun yi	存疑	1
cun er bu lun	存而不论	1
cun che	存车	1
cun che chu	存车处	1
cun shi	存食	1
sun er	孙儿	1
sun wu	孙吴	1
sun nv xu	孙女婿	1
sun xi fu	孙媳妇	1
sun pang dou zhi	孙庞斗智	1
sun kang ying xue	孙康映雪	1
fu yin pang da	孚尹旁达	1
zi zi bu dai	孜孜不怠	1
zi zi bu xie	孜孜不懈	1
zi zi bu chuo	孜孜不辍	1
xiao nv	孝女	1
xiao zi ci sun	孝子慈孙	1
xiao zi xian sun	孝子贤孙	1
xiao zi shun sun	孝子顺孙	1
xiao di	孝弟	1
xiao si bu kui	孝思不匮	1
xiao ti zhong xin	孝悌忠信	1
xiao fu	孝服	1
xiao xing	孝行	1
meng shi wei ke	孟什维克	1
meng jia la guo	孟加拉国	1
ji you bo xiong	季友伯兄	1
ji sun zhi you	季孙之忧	1
ji meng zhi jian	季孟之间	1
ji fu	季父	1
ji jie gong	季节工	1
ji feng qi hou	季风气候	1
gu ao bu qun	孤傲不群	1
gu er gua mu	孤儿寡母	1
gu dan yi ren	孤单一人	1
gu nv	孤女	1
gu jia gua ren	孤家寡人	1
gu lv wei xing	孤履危行	1
gu feng	孤峰	1
gu zhang nan ming	孤掌难鸣	1
gu wen zhi yi	孤文只义	1
gu wen duan ju	孤文断句	1
gu zhu yi zhi	孤注一掷	1
gu du guan gua	孤独矜寡	1
gu li gua yu	孤立寡与	1
gu li wu zhu	孤立无助	1
gu ku ling ding	孤苦零丁	1
gu xing	孤行	1
gu xing yi yi	孤行一意	1
gu xing ji yi	孤行己意	1
gu xing ji jian	孤行己见	1
gu shen zhi ying	孤身只影	1
gu ci sheng zhi	孤雌生殖	1
xue fen zhi	学分制	1
xue qian jiao yu	学前教育	1
xue ru bu ji	学如不及	1
xue ru deng shan	学如登山	1
xue fu wu che	学富五车	1
xue you zhuan chang	学有专长	1
xue shu xing	学术性	1
xue gun	学棍	1
xue qian cai shu	学浅才疏	1
xue shu cai qian	学疏才浅	1
xue jian	学监	1
xue she	学社	1
xue jiu qi	学究气	1
xue xi	学系	1
xue er bu yan	学而不厌	1
xue shi yuan bo	学识渊博	1
xue guan zhong xi	学贯中西	1
hai zi tou	孩子头	1
hai zi tou er	孩子头儿	1
hai zi wang	孩子王	1
hai ti	孩提	1
nao zhong	孬种	1
chan ruo	孱弱	1
zi zi bu juan	孳孳不倦	1
zi man nan tu	孳蔓难图	1
ru zi ke jiao	孺子可教	1
nie zhong	孽种	1
nie zhang zhong zi	孽障种子	1
ning wei yu sui	宁为玉碎	1
ning nan	宁南	1
ning an	宁安	1
ning tie	宁帖	1
ning zhe bu wan	宁折不弯	1
ning ri	宁日	1
ning qu wu zhe	宁曲勿折	1
ning si bu qu	宁死不屈	1
ning si bu ru	宁死不辱	1
ning que wu lan	宁缺勿滥	1
ning que wu lan	宁缺毋滥	1
ning mi	宁谧	1
ning jing	宁靖	1
ning xin er	宁馨儿	1
ta shan zhi shi	它山之石	1
zhai zhong tu da	宅中图大	1
zhai di	宅地	1
zhai di	宅邸	1
yu nei	宇内	1
yu zhou kong jian	宇宙空间	1
yu zhou guan	宇宙观	1
yu zhou su du	宇宙速度	1
shou sang	守丧	1
shou xian dai hou	守先待后	1
shou fen	守分	1
shou fen an chang	守分安常	1
shou tu you ze	守土有责	1
shou mu	守墓	1
shou jiang	守将	1
shou tan zi	守摊子	1
shou lei	守擂	1
shou wang xiang zhu	守望相助	1
shou ben fen	守本分	1
shou zhu dai tu	守株待兔	1
shou zheng bu hui	守正不回	1
shou zheng bu nao	守正不挠	1
shou zheng bu rao	守正不桡	1
shou zheng bu e	守正不阿	1
shou yue	守约	1
shou yue shi bo	守约施搏	1
shou jie	守节	1
shou jie bu yi	守节不移	1
shou che	守车	1
shou que bao can	守阙抱残	1
an shang	安上	1
an bu wang wei	安不忘危	1
an zhi ruo ming	安之若命	1
an zhi ruo su	安之若素	1
an le yi	安乐椅	1
an le wo	安乐窝	1
an yu pan shi	安于盘石	1
an fen shou ji	安份守己	1
an quan li shi hui	安全理事会	1
an quan dian ya	安全电压	1
an quan xi shu	安全系数	1
an nei rang wai	安内攘外	1
an fen shou ji	安分守己	1
an fen zhi zu	安分知足	1
an wei yu gong	安危与共	1
an wei xiang yi	安危相易	1
an guo ning jia	安国宁家	1
an tu le ye	安土乐业	1
an tu zhong ju	安土重居	1
an tu zhong jiu	安土重旧	1
an tu zhong qian	安土重迁	1
an gui la dao	安圭拉岛	1
an zuo dai bi	安坐待毙	1
an du le ye	安堵乐业	1
